Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-26 02:54:00+01:00,153.53,153.64558,153.56575,153.48592,37.08,49.87724,13.14105,29.6891,16.54805
2024-07-26 02:55:00+01:00,153.511,153.64562,153.5625,153.47938,35.11,49.15866,12.25869,28.47944,16.22074
2024-07-26 02:56:00+01:00,153.53,153.64264,153.55945,153.47626,38.62,48.1766,12.94496,27.13841,14.19345
2024-07-26 02:57:00+01:00,153.539,153.64238,153.55875,153.47512,40.27,47.26468,12.61731,26.45151,13.8342
2024-07-26 02:58:00+01:00,153.59599,153.63981,153.55795,153.47609,49.5,44.90045,18.27432,24.30598,6.03166
2024-07-26 02:59:00+01:00,153.588,153.63956,153.55785,153.47614,48.37,42.37442,19.16292,23.20298,4.04006
2024-07-26 03:00:00+01:00,153.60001,153.63956,153.55785,153.47614,50.21,40.35401,17.95372,23.84221,5.88849
2024-07-26 03:01:00+01:00,153.582,153.63387,153.55605,153.47823,47.48,38.27534,17.8314,22.3532,4.5218
2024-07-26 03:02:00+01:00,153.595,153.6309,153.5552,153.4795,49.61,36.3876,16.98575,21.55126,4.5655
2024-07-26 03:03:00+01:00,153.662,153.64765,153.55925,153.47086,58.87,34.50709,23.66165,19.33591,4.32574
2024-07-26 03:04:00+01:00,153.659,153.66243,153.5639,153.46537,58.35,32.7609,22.92774,18.73617,4.19156
2024-07-26 03:05:00+01:00,153.692,153.68378,153.57065,153.45752,62.28,31.65279,24.8191,17.5172,7.30191
2024-07-26 03:06:00+01:00,153.698,153.7014,153.5757,153.45,62.96,30.93867,26.06836,16.78784,9.28052
2024-07-26 03:07:00+01:00,153.662,153.71081,153.5796,153.44839,56.36,29.72606,24.6092,18.57917,6.03004
2024-07-26 03:08:00+01:00,153.701,153.7269,153.5854,153.4439,61.12,28.70302,23.77231,17.42628,6.34603
2024-07-26 03:09:00+01:00,153.73,153.74814,153.5942,153.44026,64.24,28.39552,27.10391,16.47221,10.63171
2024-07-26 03:10:00+01:00,153.713,153.76018,153.60515,153.45012,61.14,28.52508,28.17616,15.10208,13.07409
2024-07-26 03:11:00+01:00,153.703,153.76352,153.61705,153.47058,59.33,28.18792,26.43949,16.27209,10.1674
2024-07-26 03:12:00+01:00,153.709,153.77068,153.6267,153.48272,60.09,27.87484,25.47837,15.68057,9.79779
2024-07-26 03:13:00+01:00,153.71201,153.77755,153.6356,153.49365,60.49,27.66563,25.04532,15.04454,10.00079
2024-07-26 03:14:00+01:00,153.73,153.78453,153.6456,153.50667,62.89,27.71879,25.7364,14.34836,11.38803
2024-07-26 03:15:00+01:00,153.76601,153.79224,153.65835,153.52446,67.19,28.43194,29.06111,13.14731,15.91379
2024-07-26 03:16:00+01:00,153.73599,153.7928,153.66865,153.5445,60.86,29.09415,27.31481,12.35728,14.95752
2024-07-26 03:17:00+01:00,153.724,153.7889,153.6779,153.5669,58.49,29.23924,26.26865,13.79778,12.47087
2024-07-26 03:18:00+01:00,153.73399,153.79166,153.6848,153.57794,59.9,29.51745,25.91347,13.01491,12.89856
2024-07-26 03:19:00+01:00,153.694,153.78731,153.6901,153.59289,52.29,28.71498,23.75692,16.41276,7.34416
2024-07-26 03:20:00+01:00,153.696,153.78288,153.6949,153.60692,52.61,27.82735,22.81379,16.42284,6.39096
2024-07-26 03:21:00+01:00,153.67,153.77168,153.6993,153.62692,48.04,26.1257,21.2252,19.59084,1.63436
