Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-25 02:36:00+01:00,1.28977,1.28992,1.28968,1.28944,55.21,10.60779,55.20742,44.79258,10.41485
2024-07-25 02:37:00+01:00,1.28961,1.2899,1.28967,1.28943,46.43,10.35948,46.43429,53.56571,7.13142
2024-07-25 02:38:00+01:00,1.28952,1.28988,1.28965,1.28942,42.78,10.65143,42.7766,57.2234,14.4468
2024-07-25 02:39:00+01:00,1.28954,1.28985,1.28963,1.28942,43.73,10.78653,43.72857,56.27143,12.54286
2024-07-25 02:40:00+01:00,1.28952,1.28983,1.28962,1.28941,42.96,11.02193,42.95893,57.04107,14.08214
2024-07-25 02:41:00+01:00,1.28959,1.28981,1.28961,1.28942,46.99,10.66433,46.99227,53.00773,6.01545
2024-07-25 02:42:00+01:00,1.28956,1.28977,1.2896,1.28943,45.26,10.57934,45.26275,54.73725,9.4745
2024-07-25 02:43:00+01:00,1.28957,1.28976,1.2896,1.28943,46.33,10.34847,46.32644,53.67356,7.34712
2024-07-25 02:44:00+01:00,1.28966,1.28977,1.2896,1.28943,51.4,9.80894,51.39755,48.60245,2.79509
2024-07-25 02:45:00+01:00,1.28956,1.28977,1.28959,1.28942,45.8,9.70794,45.80249,54.19751,8.39502
2024-07-25 02:46:00+01:00,1.28959,1.28976,1.2896,1.28944,47.85,9.32232,47.84542,52.15458,4.30916
2024-07-25 02:47:00+01:00,1.28966,1.28977,1.28961,1.28945,51.75,8.90627,51.74882,48.25118,3.49763
2024-07-25 02:48:00+01:00,1.28956,1.28977,1.2896,1.28944,46.16,8.8185,46.16125,53.83875,7.6775
2024-07-25 02:49:00+01:00,1.28956,1.28977,1.2896,1.28944,46.16,8.737,46.16125,53.83875,7.6775
2024-07-25 02:50:00+01:00,1.28952,1.28975,1.28961,1.28947,44.32,8.92434,44.32009,55.67991,11.35983
2024-07-25 02:51:00+01:00,1.28946,1.28976,1.2896,1.28944,40.8,9.60168,40.79646,59.20354,18.40707
